slurm-3483034.out:DATA,1,1,4,427795.42,,Thread-count: 1,Lines: 100000
slurm-3483035.out:DATA,1,1,4,234593.842,,Thread-count: 2,Lines: 100000
slurm-3483036.out:DATA,1,1,4,242997.512,,Thread-count: 2,Lines: 100000
slurm-3483037.out:DATA,1,1,4,259347.281,,Thread-count: 2,Lines: 100000
slurm-3483038.out:DATA,1,1,4,149209.139,,Thread-count: 4,Lines: 100000
slurm-3483039.out:DATA,1,1,4,145579.954,,Thread-count: 4,Lines: 100000
slurm-3483040.out:DATA,1,1,4,144494.331,,Thread-count: 4,Lines: 100000
slurm-3483041.out:DATA,1,1,4,175867.477,,Thread-count: 8,Lines: 100000
slurm-3483042.out:DATA,1,1,4,160063.015,,Thread-count: 8,Lines: 100000
slurm-3483043.out:DATA,1,1,4,156461.976,,Thread-count: 8,Lines: 100000
slurm-3483108.out:DATA,1,1,8,235126.517,,Thread-count: 2,Lines: 100000
slurm-3483109.out:DATA,1,1,8,236325.815,,Thread-count: 2,Lines: 100000
slurm-3483110.out:DATA,1,1,8,143594.044,,Thread-count: 4,Lines: 100000
slurm-3483111.out:DATA,1,1,8,156700.954,,Thread-count: 4,Lines: 100000
slurm-3483112.out:DATA,1,1,8,154876.629,,Thread-count: 4,Lines: 100000
slurm-3483113.out:DATA,1,1,8,100915.604,,Thread-count: 8,Lines: 100000
slurm-3483114.out:DATA,1,1,8,104798.481,,Thread-count: 8,Lines: 100000
slurm-3483115.out:DATA,1,1,8,108736.432,,Thread-count: 8,Lines: 100000
slurm-3483158.out:DATA,1,1,16,56417.441,,Thread-count: 1,Lines: 10000
slurm-3483159.out:DATA,1,1,16,61303.341,,Thread-count: 1,Lines: 10000
slurm-3483160.out:DATA,1,1,16,56255.943,,Thread-count: 1,Lines: 10000
slurm-3483161.out:DATA,1,1,16,41742.05,,Thread-count: 2,Lines: 10000
slurm-3483162.out:DATA,1,1,16,38266.337,,Thread-count: 2,Lines: 10000
slurm-3483163.out:DATA,1,1,16,41852.713,,Thread-count: 2,Lines: 10000
slurm-3483164.out:DATA,1,1,16,29538.641,,Thread-count: 4,Lines: 10000
slurm-3483165.out:DATA,1,1,16,32519.602,,Thread-count: 4,Lines: 10000
slurm-3483166.out:DATA,1,1,16,32239.311,,Thread-count: 4,Lines: 10000
slurm-3483167.out:DATA,1,1,16,27958.981,,Thread-count: 8,Lines: 10000
slurm-3483168.out:DATA,1,1,16,27922.511,,Thread-count: 8,Lines: 10000
slurm-3483169.out:DATA,1,1,16,27815.395,,Thread-count: 8,Lines: 10000
slurm-3483170.out:DATA,1,1,16,25888.659,,Thread-count: 16,Lines: 10000
slurm-3483171.out:DATA,1,1,16,25708.922,,Thread-count: 16,Lines: 10000
slurm-3483172.out:DATA,1,1,16,25839.18,,Thread-count: 16,Lines: 10000
slurm-3483173.out:DATA,1,1,16,27452.188,,Thread-count: 32,Lines: 10000
slurm-3483174.out:DATA,1,1,16,27502.967,,Thread-count: 32,Lines: 10000
slurm-3483175.out:DATA,1,1,16,27386.252,,Thread-count: 32,Lines: 10000
slurm-3483176.out:DATA,1,1,16,452229.473,,Thread-count: 1,Lines: 100000
slurm-3483177.out:DATA,1,1,16,412256.033,,Thread-count: 1,Lines: 100000
slurm-3483178.out:DATA,1,1,16,421332.108,,Thread-count: 1,Lines: 100000
slurm-3483179.out:DATA,1,1,16,224178.098,,Thread-count: 2,Lines: 100000
slurm-3483180.out:DATA,1,1,16,251739.023,,Thread-count: 2,Lines: 100000
slurm-3483181.out:DATA,1,1,16,223890.368,,Thread-count: 2,Lines: 100000
slurm-3483182.out:DATA,1,1,16,147527.506,,Thread-count: 4,Lines: 100000
slurm-3483183.out:DATA,1,1,16,135994.037,,Thread-count: 4,Lines: 100000
slurm-3483184.out:DATA,1,1,16,140631.845,,Thread-count: 4,Lines: 100000
slurm-3483185.out:DATA,1,1,16,102966.034,,Thread-count: 8,Lines: 100000
slurm-3483186.out:DATA,1,1,16,97541.161,,Thread-count: 8,Lines: 100000
slurm-3483187.out:DATA,1,1,16,96342.303,,Thread-count: 8,Lines: 100000
slurm-3483246.out:DATA,1,1,1,61241.426,,Thread-count: 1,Lines: 10000
slurm-3483247.out:DATA,1,1,1,61245.232,,Thread-count: 1,Lines: 10000
slurm-3483248.out:DATA,1,1,1,54880.319,,Thread-count: 1,Lines: 10000
slurm-3483249.out:DATA,1,1,1,61496.641,,Thread-count: 2,Lines: 10000
slurm-3483250.out:DATA,1,1,1,61497.741,,Thread-count: 2,Lines: 10000
slurm-3483251.out:DATA,1,1,1,57825.22,,Thread-count: 2,Lines: 10000
slurm-3483252.out:DATA,1,1,1,61309.214,,Thread-count: 4,Lines: 10000
slurm-3483253.out:DATA,1,1,1,61370.741,,Thread-count: 4,Lines: 10000
slurm-3483254.out:DATA,1,1,1,61306.765,,Thread-count: 4,Lines: 10000
slurm-3483255.out:DATA,1,1,1,58188.891,,Thread-count: 8,Lines: 10000
slurm-3483256.out:DATA,1,1,1,62115.622,,Thread-count: 8,Lines: 10000
slurm-3483257.out:DATA,1,1,1,62120.175,,Thread-count: 8,Lines: 10000
slurm-3483258.out:DATA,1,1,1,57827.301,,Thread-count: 16,Lines: 10000
slurm-3483259.out:DATA,1,1,1,62156.718,,Thread-count: 16,Lines: 10000
slurm-3483260.out:DATA,1,1,1,58121.02,,Thread-count: 16,Lines: 10000
slurm-3483261.out:DATA,1,1,1,62645.561,,Thread-count: 32,Lines: 10000
slurm-3483262.out:DATA,1,1,1,61584.242,,Thread-count: 32,Lines: 10000
slurm-3483263.out:DATA,1,1,1,62688.004,,Thread-count: 32,Lines: 10000
slurm-3483264.out:DATA,1,1,1,437115.873,,Thread-count: 1,Lines: 100000
slurm-3483265.out:DATA,1,1,1,437427.835,,Thread-count: 1,Lines: 100000
slurm-3483266.out:DATA,1,1,1,435883.134,,Thread-count: 1,Lines: 100000
slurm-3483267.out:DATA,1,1,1,428554.708,,Thread-count: 2,Lines: 100000
slurm-3483268.out:DATA,1,1,1,441816.581,,Thread-count: 2,Lines: 100000
slurm-3483269.out:DATA,1,1,1,440412.528,,Thread-count: 2,Lines: 100000
slurm-3483270.out:DATA,1,1,1,441837.314,,Thread-count: 4,Lines: 100000
slurm-3483271.out:DATA,1,1,1,456203.485,,Thread-count: 4,Lines: 100000
slurm-3483272.out:DATA,1,1,1,445176.053,,Thread-count: 4,Lines: 100000
slurm-3483273.out:DATA,1,1,1,409183.013,,Thread-count: 8,Lines: 100000
slurm-3483274.out:DATA,1,1,1,463268.636,,Thread-count: 8,Lines: 100000
slurm-3483275.out:DATA,1,1,1,483936.353,,Thread-count: 8,Lines: 100000
slurm-3483318.out:DATA,1,1,2,61754.839,,Thread-count: 1,Lines: 10000
slurm-3483319.out:DATA,1,1,2,61729.554,,Thread-count: 1,Lines: 10000
slurm-3483320.out:DATA,1,1,2,61389.185,,Thread-count: 1,Lines: 10000
slurm-3483321.out:DATA,1,1,2,42760.103,,Thread-count: 2,Lines: 10000
slurm-3483322.out:DATA,1,1,2,42736.353,,Thread-count: 2,Lines: 10000
slurm-3483323.out:DATA,1,1,2,42757.837,,Thread-count: 2,Lines: 10000
slurm-3483324.out:DATA,1,1,2,43170.772,,Thread-count: 4,Lines: 10000
slurm-3483325.out:DATA,1,1,2,43053.153,,Thread-count: 4,Lines: 10000
slurm-3483326.out:DATA,1,1,2,43201.96,,Thread-count: 4,Lines: 10000
slurm-3483327.out:DATA,1,1,2,44375.19,,Thread-count: 8,Lines: 10000
slurm-3483328.out:DATA,1,1,2,44305.442,,Thread-count: 8,Lines: 10000
slurm-3483329.out:DATA,1,1,2,44530.358,,Thread-count: 8,Lines: 10000
slurm-3483330.out:DATA,1,1,2,44664.723,,Thread-count: 16,Lines: 10000
slurm-3483331.out:DATA,1,1,2,44383.995,,Thread-count: 16,Lines: 10000
slurm-3483332.out:DATA,1,1,2,44483.418,,Thread-count: 16,Lines: 10000
slurm-3483333.out:DATA,1,1,2,44451.949,,Thread-count: 32,Lines: 10000
slurm-3483334.out:DATA,1,1,2,44495.02,,Thread-count: 32,Lines: 10000
slurm-3483335.out:DATA,1,1,2,44121.476,,Thread-count: 32,Lines: 10000
slurm-3483336.out:DATA,1,1,2,447912.133,,Thread-count: 1,Lines: 100000
slurm-3483337.out:DATA,1,1,2,442824.028,,Thread-count: 1,Lines: 100000
slurm-3483338.out:DATA,1,1,2,448892.712,,Thread-count: 1,Lines: 100000
slurm-3483339.out:DATA,1,1,2,249357.303,,Thread-count: 2,Lines: 100000
slurm-3483340.out:DATA,1,1,2,247728.106,,Thread-count: 2,Lines: 100000
slurm-3483341.out:DATA,1,1,2,248404.46,,Thread-count: 2,Lines: 100000
slurm-3483342.out:DATA,1,1,2,258652.416,,Thread-count: 4,Lines: 100000
slurm-3483343.out:DATA,1,1,2,269739.611,,Thread-count: 4,Lines: 100000
slurm-3483344.out:DATA,1,1,2,242961.079,,Thread-count: 4,Lines: 100000
slurm-3483345.out:DATA,1,1,2,266421.567,,Thread-count: 8,Lines: 100000
slurm-3483346.out:DATA,1,1,2,285278.934,,Thread-count: 8,Lines: 100000
slurm-3483347.out:DATA,1,1,2,248701.773,,Thread-count: 8,Lines: 100000
slurm-3483390.out:DATA,1,1,4,61771.6,,Thread-count: 1,Lines: 10000
slurm-3483391.out:DATA,1,1,4,61750.112,,Thread-count: 1,Lines: 10000
slurm-3483392.out:DATA,1,1,4,61763.158,,Thread-count: 1,Lines: 10000
slurm-3483393.out:DATA,1,1,4,42743.352,,Thread-count: 2,Lines: 10000
slurm-3483394.out:DATA,1,1,4,42781.033,,Thread-count: 2,Lines: 10000
slurm-3483395.out:DATA,1,1,4,42771.333,,Thread-count: 2,Lines: 10000
slurm-3483396.out:DATA,1,1,4,33098.429,,Thread-count: 4,Lines: 10000
slurm-3483397.out:DATA,1,1,4,33037.18,,Thread-count: 4,Lines: 10000
slurm-3483398.out:DATA,1,1,4,33076.683,,Thread-count: 4,Lines: 10000
slurm-3483399.out:DATA,1,1,4,34648.316,,Thread-count: 8,Lines: 10000
slurm-3483400.out:DATA,1,1,4,34571.16,,Thread-count: 8,Lines: 10000
slurm-3483401.out:DATA,1,1,4,34667.433,,Thread-count: 8,Lines: 10000
slurm-3483402.out:DATA,1,1,4,34610.317,,Thread-count: 16,Lines: 10000
slurm-3483403.out:DATA,1,1,4,34713.233,,Thread-count: 16,Lines: 10000
slurm-3483404.out:DATA,1,1,4,34637.842,,Thread-count: 16,Lines: 10000
slurm-3483405.out:DATA,1,1,4,34571.39,,Thread-count: 32,Lines: 10000
slurm-3483406.out:DATA,1,1,4,35661.696,,Thread-count: 32,Lines: 10000
slurm-3483407.out:DATA,1,1,4,34679.495,,Thread-count: 32,Lines: 10000
slurm-3483408.out:DATA,1,1,4,431254.863,,Thread-count: 1,Lines: 100000
slurm-3483409.out:DATA,1,1,4,438386.4,,Thread-count: 1,Lines: 100000
slurm-3483410.out:DATA,1,1,4,404937.158,,Thread-count: 1,Lines: 100000
slurm-3483411.out:DATA,1,1,4,254596.849,,Thread-count: 2,Lines: 100000
slurm-3483412.out:DATA,1,1,4,230486.906,,Thread-count: 2,Lines: 100000
slurm-3483413.out:DATA,1,1,4,228563.117,,Thread-count: 2,Lines: 100000
slurm-3483414.out:DATA,1,1,4,144980.226,,Thread-count: 4,Lines: 100000
slurm-3483415.out:DATA,1,1,4,144788.006,,Thread-count: 4,Lines: 100000
slurm-3483416.out:DATA,1,1,4,142317.038,,Thread-count: 4,Lines: 100000
slurm-3483417.out:DATA,1,1,4,157665.631,,Thread-count: 8,Lines: 100000
slurm-3483418.out:DATA,1,1,4,150497.958,,Thread-count: 8,Lines: 100000
slurm-3483419.out:DATA,1,1,4,157253.955,,Thread-count: 8,Lines: 100000
slurm-3483462.out:DATA,1,1,8,59034.777,,Thread-count: 1,Lines: 10000
slurm-3483463.out:DATA,1,1,8,58982.741,,Thread-count: 1,Lines: 10000
slurm-3483464.out:DATA,1,1,8,59925.097,,Thread-count: 1,Lines: 10000
slurm-3483465.out:DATA,1,1,8,40363.309,,Thread-count: 2,Lines: 10000
slurm-3483466.out:DATA,1,1,8,43521.884,,Thread-count: 2,Lines: 10000
slurm-3483467.out:DATA,1,1,8,41725.367,,Thread-count: 2,Lines: 10000
slurm-3483468.out:DATA,1,1,8,33728.403,,Thread-count: 4,Lines: 10000
slurm-3483469.out:DATA,1,1,8,33835.74,,Thread-count: 4,Lines: 10000
slurm-3483470.out:DATA,1,1,8,33825.088,,Thread-count: 4,Lines: 10000
slurm-3483471.out:DATA,1,1,8,29200.801,,Thread-count: 8,Lines: 10000
slurm-3483472.out:DATA,1,1,8,27896.709,,Thread-count: 8,Lines: 10000
slurm-3483473.out:DATA,1,1,8,28157.954,,Thread-count: 8,Lines: 10000
slurm-3483474.out:DATA,1,1,8,29047.888,,Thread-count: 16,Lines: 10000
slurm-3483475.out:DATA,1,1,8,29918.743,,Thread-count: 16,Lines: 10000
slurm-3483476.out:DATA,1,1,8,28992.882,,Thread-count: 16,Lines: 10000
slurm-3483477.out:DATA,1,1,8,28311.382,,Thread-count: 32,Lines: 10000
slurm-3483478.out:DATA,1,1,8,29731.865,,Thread-count: 32,Lines: 10000
slurm-3483479.out:DATA,1,1,8,29246.605,,Thread-count: 32,Lines: 10000
slurm-3483480.out:DATA,1,1,8,443458.302,,Thread-count: 1,Lines: 100000
slurm-3483481.out:DATA,1,1,8,440873.618,,Thread-count: 1,Lines: 100000
slurm-3483482.out:DATA,1,1,8,436015.752,,Thread-count: 1,Lines: 100000
slurm-3483483.out:DATA,1,1,8,242485.188,,Thread-count: 2,Lines: 100000
slurm-3483484.out:DATA,1,1,8,261059.137,,Thread-count: 2,Lines: 100000
slurm-3483485.out:DATA,1,1,8,262002.152,,Thread-count: 2,Lines: 100000
slurm-3483486.out:DATA,1,1,8,148493.096,,Thread-count: 4,Lines: 100000
slurm-3483487.out:DATA,1,1,8,168554.662,,Thread-count: 4,Lines: 100000
slurm-3483488.out:DATA,1,1,8,164618.301,,Thread-count: 4,Lines: 100000
slurm-3483489.out:DATA,1,1,8,206054.623,,Thread-count: 8,Lines: 100000
slurm-3483490.out:DATA,1,1,8,187795.47,,Thread-count: 8,Lines: 100000
slurm-3483491.out:DATA,1,1,8,154639.91,,Thread-count: 8,Lines: 100000
slurm-3483534.out:DATA,1,1,16,56347.19,,Thread-count: 1,Lines: 10000
slurm-3483535.out:DATA,1,1,16,59353.284,,Thread-count: 1,Lines: 10000
slurm-3483536.out:DATA,1,1,16,58140.233,,Thread-count: 1,Lines: 10000
slurm-3483537.out:DATA,1,1,16,39351.367,,Thread-count: 2,Lines: 10000
slurm-3483538.out:DATA,1,1,16,42349.956,,Thread-count: 2,Lines: 10000
slurm-3483539.out:DATA,1,1,16,40446.825,,Thread-count: 2,Lines: 10000
slurm-3483540.out:DATA,1,1,16,30970.944,,Thread-count: 4,Lines: 10000
slurm-3483541.out:DATA,1,1,16,30235.292,,Thread-count: 4,Lines: 10000
slurm-3483542.out:DATA,1,1,16,30035.154,,Thread-count: 4,Lines: 10000
slurm-3483543.out:DATA,1,1,16,26067.304,,Thread-count: 8,Lines: 10000
slurm-3483544.out:DATA,1,1,16,26096.943,,Thread-count: 8,Lines: 10000
slurm-3483545.out:DATA,1,1,16,27563.325,,Thread-count: 8,Lines: 10000
slurm-3483546.out:DATA,1,1,16,25646.606,,Thread-count: 16,Lines: 10000
slurm-3483547.out:DATA,1,1,16,27481.129,,Thread-count: 16,Lines: 10000
slurm-3483548.out:DATA,1,1,16,25485.725,,Thread-count: 16,Lines: 10000
slurm-3483549.out:DATA,1,1,16,26543.767,,Thread-count: 32,Lines: 10000
slurm-3483550.out:DATA,1,1,16,27187.667,,Thread-count: 32,Lines: 10000
slurm-3483551.out:DATA,1,1,16,25307.07,,Thread-count: 32,Lines: 10000
slurm-3483552.out:DATA,1,1,16,444650.944,,Thread-count: 1,Lines: 100000
slurm-3483553.out:DATA,1,1,16,406040.838,,Thread-count: 1,Lines: 100000
slurm-3483554.out:DATA,1,1,16,411415.013,,Thread-count: 1,Lines: 100000
slurm-3483555.out:DATA,1,1,16,248981.41,,Thread-count: 2,Lines: 100000
slurm-3483556.out:DATA,1,1,16,233078.236,,Thread-count: 2,Lines: 100000
slurm-3483557.out:DATA,1,1,16,248987.239,,Thread-count: 2,Lines: 100000
slurm-3483558.out:DATA,1,1,16,144307.494,,Thread-count: 4,Lines: 100000
slurm-3483559.out:DATA,1,1,16,143648.208,,Thread-count: 4,Lines: 100000
slurm-3483560.out:DATA,1,1,16,151973.28,,Thread-count: 4,Lines: 100000
slurm-3483561.out:DATA,1,1,16,98816.566,,Thread-count: 8,Lines: 100000
slurm-3483562.out:DATA,1,1,16,107606.938,,Thread-count: 8,Lines: 100000
slurm-3483563.out:DATA,1,1,16,96331.011,,Thread-count: 8,Lines: 100000
